mode,lambda,RMSE,MAE,MaxAbs,R2,RMSE/std
Mnl1,0.0776,0.00407530721371472,0.003590152111556059,0.007536119200645841,0.9999937819518505,0.002493601441582689
Mnl2,0.0776,1.2634451472495039,1.1188991710852545,2.2219721365932514,0.9999988768538143,0.0010597859150434747
