mode,lambda,RMSE,MAE,MaxAbs,R2,RMSE/std
Mnl1,0.0776,1.1151737285499155e-05,1.0009862449033951e-05,1.7757741413826356e-05,0.9999999996714729,1.81253161907172e-05
Mnl2,0.0776,1.0600739311812195,0.8967239375037658,1.9012824451651795,0.9999927562394,0.0026914235266959734
